parcel_id,property_name,street_address,city,state,zip,latitude,longitude,owner_name,owner_mailing_address,property_classification,building_area,year_built,source,source_date,lead_priority,visual_review_status,assigned_rep,outreach_status,notes,google_maps_url,google_earth_url,assessed_value
29 00 11 1 003 014.001,GAIZA CASAS 4 LLC,448 GREEN SPRINGS AVE S,Birmingham,AL,35205,33.484965,-86.8175439,GAIZA CASAS 4 LLC,"10400 ASHFORD DR, YUKON, OK, 73099",Commercial (Class 2),Unknown - Visual Review Required,Unknown - Visual Review Required,JEFFERSON_TAX_LIEN,2026-04-28T22:00:24.703Z,,,,,,"https://www.google.com/maps/search/?api=1&query=33.484965,-86.8175439","https://earth.google.com/web/search/33.484965,-86.8175439",47000
29 00 11 2 003 011.000,EATON OLIVIA B AGT FOR HEIRS,1610 2ND ST S,Birmingham,AL,35205,,,EATON OLIVIA B AGT FOR HEIRS,"PO BOX 521, BIRMINGHAM, AL, 35201-0521",Commercial (Class 2),Unknown - Visual Review Required,Unknown - Visual Review Required,JEFFERSON_TAX_LIEN,2026-04-28T22:00:21.113Z,,,,,,,,55100
29 00 11 2 005 003.000,GADSON MARY JANE EST OF,55 16TH AVE S,Birmingham,AL,35205,33.4915116,-86.8279251,GADSON MARY JANE EST OF,"436 FOREST CIR, FAIRFIELD, AL, 35064-1752",Commercial (Class 2),Unknown - Visual Review Required,Unknown - Visual Review Required,JEFFERSON_TAX_LIEN,2026-04-28T22:00:24.643Z,,,,,,"https://www.google.com/maps/search/?api=1&query=33.4915116,-86.8279251","https://earth.google.com/web/search/33.4915116,-86.8279251",39300
29 00 11 2 005 013.000,"ALVAREZ,SERGIO",46 17TH AVE S,Birmingham,AL,35205,33.4907729,-86.8279907,"ALVAREZ,SERGIO","P.O BOX 530924, BIRMINGHAM, AL, 35253",Commercial (Class 2),Unknown - Visual Review Required,Unknown - Visual Review Required,JEFFERSON_TAX_LIEN,2026-04-28T22:00:04.450Z,,,,,,"https://www.google.com/maps/search/?api=1&query=33.4907729,-86.8279907","https://earth.google.com/web/search/33.4907729,-86.8279907",46300
29 00 11 2 005 025.001,CLAYTON RONALD JR,1604 1ST ST S,Birmingham,AL,35205,33.4913899,-86.8266788,CLAYTON RONALD JR,"1604 1ST ST S, BIRMINGHAM, AL, 35205",Commercial (Class 2),Unknown - Visual Review Required,Unknown - Visual Review Required,JEFFERSON_TAX_LIEN,2026-04-28T22:00:15.143Z,,,,,,"https://www.google.com/maps/search/?api=1&query=33.4913899,-86.8266788","https://earth.google.com/web/search/33.4913899,-86.8266788",94100
29 00 11 2 006 006.000,TAYLOR LEAFUS E,11 16TH AVE S,Birmingham,AL,35205,33.49156,-86.830089,TAYLOR LEAFUS E,"1280 KENSINGTON BLVD, CALERA, AL, 35040",Commercial (Class 2),Unknown - Visual Review Required,Unknown - Visual Review Required,JEFFERSON_TAX_LIEN,2026-04-28T22:01:03.067Z,,,,,,"https://www.google.com/maps/search/?api=1&query=33.49156,-86.830089","https://earth.google.com/web/search/33.49156,-86.830089",4700
29 00 11 2 007 006.000,EATON RICHARD W % OLIVIA B EATON,13 17TH AVE S,Birmingham,AL,35205,,,EATON RICHARD W % OLIVIA B EATON,"1610 2ND ST S, BIRMINGHAM, AL, 35205-5706",Commercial (Class 2),Unknown - Visual Review Required,Unknown - Visual Review Required,JEFFERSON_TAX_LIEN,2026-04-28T22:00:21.117Z,,,,,,,,55500
29 00 11 2 007 010.000,SUNRISE HOME BUSINESS,1705 CENTER ST S,Birmingham,AL,35205,33.4905092,-86.8307704,SUNRISE HOME BUSINESS,"6639 EASTWOOD ST, PHILADELPHIA, PA, 19149",Commercial (Class 2),Unknown - Visual Review Required,Unknown - Visual Review Required,JEFFERSON_TAX_LIEN,2026-04-28T22:01:02.283Z,,,,,,"https://www.google.com/maps/search/?api=1&query=33.4905092,-86.8307704","https://earth.google.com/web/search/33.4905092,-86.8307704",4400
29 00 11 2 007 012.000,COLLARD CORY,1711 CENTER ST S,Birmingham,AL,35205,33.490325,-86.8307695,COLLARD CORY,"4199 SOUTH 6180 WEST, WEST VALLEY CITY, UT, 84128",Commercial (Class 2),Unknown - Visual Review Required,Unknown - Visual Review Required,JEFFERSON_TAX_LIEN,2026-04-28T22:00:15.850Z,,,,,,"https://www.google.com/maps/search/?api=1&query=33.490325,-86.8307695","https://earth.google.com/web/search/33.490325,-86.8307695",82100
29 00 11 2 008 003.000,BAILEY DEANDRE & ANGEL & JASMINE & DESTINY,57 17TH AVE S,Birmingham,AL,35205,33.4906041,-86.827765,BAILEY DEANDRE & ANGEL & JASMINE & DESTINY,"3021 WENONAH PARK PLACE SW, BIRMINGHAM, AL, 35211",Commercial (Class 2),Unknown - Visual Review Required,Unknown - Visual Review Required,JEFFERSON_TAX_LIEN,2026-04-28T22:00:05.893Z,,,,,,"https://www.google.com/maps/search/?api=1&query=33.4906041,-86.827765","https://earth.google.com/web/search/33.4906041,-86.827765",9300
29 00 11 2 008 016.000,SINCLAIR PROPERTIES,1723 CENTER WAY S,Birmingham,AL,35205,33.48996,-86.82859,SINCLAIR PROPERTIES,"5020 CAHABA VALLEY TRCE, BIRMINGHAM, AL, 35242-3625",Commercial (Class 2),Unknown - Visual Review Required,Unknown - Visual Review Required,JEFFERSON_TAX_LIEN,2026-04-28T22:00:58.910Z,,,,,,"https://www.google.com/maps/search/?api=1&query=33.48996,-86.82859","https://earth.google.com/web/search/33.48996,-86.82859",57500
29 00 11 2 009 019.000,WASHINGTON CORLISTA L,1736 1ST PL S,Birmingham,AL,35205,,,WASHINGTON CORLISTA L,"250 IRON IVY APT 102, MEMPHIS, TN, 38105",Commercial (Class 2),Unknown - Visual Review Required,Unknown - Visual Review Required,JEFFERSON_TAX_LIEN,2026-04-28T22:01:07.903Z,,,,,,,,43900
29 00 11 2 009 020.000,MICHAEL KARIITHI M,1734 1ST PL S,Birmingham,AL,35205,33.4898124,-86.8256173,MICHAEL KARIITHI M,"317 VINCENT ST, ALABASTER, AL, 35007",Commercial (Class 2),Unknown - Visual Review Required,Unknown - Visual Review Required,JEFFERSON_TAX_LIEN,2026-04-28T22:00:44.300Z,,,,,,"https://www.google.com/maps/search/?api=1&query=33.4898124,-86.8256173","https://earth.google.com/web/search/33.4898124,-86.8256173",56200
29 00 11 2 010 006.000,HAWKINS DINKY & RACHEL,1717 1ST PL S,Birmingham,AL,35205,33.4902811,-86.825522,HAWKINS DINKY & RACHEL,"1240 SCHOOL ROAD SE, BESSEMER, AL, 35022",Commercial (Class 2),Unknown - Visual Review Required,Unknown - Visual Review Required,JEFFERSON_TAX_LIEN,2026-04-28T22:00:29.530Z,,,,,,"https://www.google.com/maps/search/?api=1&query=33.4902811,-86.825522","https://earth.google.com/web/search/33.4902811,-86.825522",65300
29 00 11 2 010 010.000,SMITH YAVAH ALLEN III,1731 1ST PL S,Birmingham,AL,35205,33.4900572,-86.8255211,SMITH YAVAH ALLEN III,"6921 INDEPENDENCE PKWY      STE 140, PLANO, TX, 75023",Commercial (Class 2),Unknown - Visual Review Required,Unknown - Visual Review Required,JEFFERSON_TAX_LIEN,2026-04-28T22:01:00.130Z,,,,,,"https://www.google.com/maps/search/?api=1&query=33.4900572,-86.8255211","https://earth.google.com/web/search/33.4900572,-86.8255211",45300
29 00 11 2 010 012.000,PEGERO KARI (R/S),1737 1ST PL S,Birmingham,AL,35205,33.4899613,-86.8255202,PEGERO KARI (R/S),"4616 GOMAR LANE, FUQUAY-VARINA, VA, 27526",Commercial (Class 2),Unknown - Visual Review Required,Unknown - Visual Review Required,JEFFERSON_TAX_LIEN,2026-04-28T22:00:50.200Z,,,,,,"https://www.google.com/maps/search/?api=1&query=33.4899613,-86.8255202","https://earth.google.com/web/search/33.4899613,-86.8255202",7300
29 00 11 2 011 006.000,SEYMORE ERIK K,1713 2ND ST S,Birmingham,AL,35205,33.4903157,-86.8246131,SEYMORE ERIK K,"5100 VISTA GRANDE DR APT 724, ANTIOCH, CA, 94531",Commercial (Class 2),Unknown - Visual Review Required,Unknown - Visual Review Required,JEFFERSON_TAX_LIEN,2026-04-28T22:00:57.500Z,,,,,,"https://www.google.com/maps/search/?api=1&query=33.4903157,-86.8246131","https://earth.google.com/web/search/33.4903157,-86.8246131",19100
29 00 11 2 011 007.000,LOMAX KADEEM AGT FOR HEIRS OF MILLER BARBARA L,1715 2ND ST S,Birmingham,AL,35205,33.4902789,-86.8246126,LOMAX KADEEM AGT FOR HEIRS OF MILLER BARBARA L,"1224 BEACON PARKWAY E APT G, BIRMINGHAM, AL, 35209",Commercial (Class 2),Unknown - Visual Review Required,Unknown - Visual Review Required,JEFFERSON_TAX_LIEN,2026-04-28T22:00:40.237Z,,,,,,"https://www.google.com/maps/search/?api=1&query=33.4902789,-86.8246126","https://earth.google.com/web/search/33.4902789,-86.8246126",9300
29 00 11 2 015 004.000,JAMES S IRWIN JR,1745 CENTER ST S,Birmingham,AL,35205,33.4895753,-86.8307664,JAMES S IRWIN JR,"429 GREEN SPRINGS HWY, BIRMINGHAM, AL, 35209",Commercial (Class 2),Unknown - Visual Review Required,Unknown - Visual Review Required,JEFFERSON_TAX_LIEN,2026-04-28T22:00:34.127Z,,,,,,"https://www.google.com/maps/search/?api=1&query=33.4895753,-86.8307664","https://earth.google.com/web/search/33.4895753,-86.8307664",71600
29 00 11 2 015 008.000,MONAGO NDUBISI C,1742 CENTER PL S,Birmingham,AL,35205,33.489446,-86.8298673,MONAGO NDUBISI C,"1817 CENTER ST S, BIRMINGHAM, AL, 35205",Commercial (Class 2),Unknown - Visual Review Required,Unknown - Visual Review Required,JEFFERSON_TAX_LIEN,2026-04-28T22:00:45.193Z,,,,,,"https://www.google.com/maps/search/?api=1&query=33.489446,-86.8298673","https://earth.google.com/web/search/33.489446,-86.8298673",5800
29 00 11 2 017 014.000,SANDERS EARL R,1808 CENTER WAY S,Birmingham,AL,35205,33.4887215,-86.8287718,SANDERS EARL R,"2825 30TH STREET ENSLEY UNIT 15, BIRMINGHAM, AL, 35208",Commercial (Class 2),Unknown - Visual Review Required,Unknown - Visual Review Required,JEFFERSON_TAX_LIEN,2026-04-28T22:00:56.367Z,,,,,,"https://www.google.com/maps/search/?api=1&query=33.4887215,-86.8287718","https://earth.google.com/web/search/33.4887215,-86.8287718",52600
29 00 11 2 018 011.000,DWELL IN ATLANTA LLC,1807 CENTER WAY S,Birmingham,AL,35205,33.4886123,-86.8285745,DWELL IN ATLANTA LLC,"1445 WOODMONT LANE NW, ATLANTA, GA, 30318",Commercial (Class 2),Unknown - Visual Review Required,Unknown - Visual Review Required,JEFFERSON_TAX_LIEN,2026-04-28T22:00:20.873Z,,,,,,"https://www.google.com/maps/search/?api=1&query=33.4886123,-86.8285745","https://earth.google.com/web/search/33.4886123,-86.8285745",5100
29 00 11 2 018 017.000,IRWIN JAMES S JR,54 18TH CT S,Birmingham,AL,35205,33.4880533,-86.8277725,IRWIN JAMES S JR,"2597 GOSS STREET, BIRMINGHAM, AL, 35211",Commercial (Class 2),Unknown - Visual Review Required,Unknown - Visual Review Required,JEFFERSON_TAX_LIEN,2026-04-28T22:00:33.440Z,,,,,,"https://www.google.com/maps/search/?api=1&query=33.4880533,-86.8277725","https://earth.google.com/web/search/33.4880533,-86.8277725",67000
29 00 11 2 021 005.000,MILLER JOE EST OF,105 18TH CT S,Birmingham,AL,35205,33.4879426,-86.826299,MILLER JOE EST OF,"24 GREENSPRINGS AVE SW, BIRMINGHAM, AL, 35211",Commercial (Class 2),Unknown - Visual Review Required,Unknown - Visual Review Required,JEFFERSON_TAX_LIEN,2026-04-28T22:00:44.560Z,,,,,,"https://www.google.com/maps/search/?api=1&query=33.4879426,-86.826299","https://earth.google.com/web/search/33.4879426,-86.826299",34900
29 00 11 2 021 007.000,MILLER MAXIE SR AS AGENT FOR,1827 1ST ST S,Birmingham,AL,35205,33.487866,-86.8264241,MILLER MAXIE SR AS AGENT FOR,"24 GREEN SPRINGS AVE SW, BIRMINGHAM, AL, 35211",Commercial (Class 2),Unknown - Visual Review Required,Unknown - Visual Review Required,JEFFERSON_TAX_LIEN,2026-04-28T22:00:44.593Z,,,,,,"https://www.google.com/maps/search/?api=1&query=33.487866,-86.8264241","https://earth.google.com/web/search/33.487866,-86.8264241",5200
29 00 11 2 022 010.000,DWELL IN ATLANTA LLC,1833 CENTER WAY S,Birmingham,AL,35205,33.4878288,-86.8285745,DWELL IN ATLANTA LLC,"1445 WOODMONT LANE NW, ATLANTA, GA, 30318",Commercial (Class 2),Unknown - Visual Review Required,Unknown - Visual Review Required,JEFFERSON_TAX_LIEN,2026-04-28T22:00:20.873Z,,,,,,"https://www.google.com/maps/search/?api=1&query=33.4878288,-86.8285745","https://earth.google.com/web/search/33.4878288,-86.8285745",4500
29 00 11 2 022 012.000,BATLEY JERRY O,48 19TH AVE S,Birmingham,AL,35205,33.487277,-86.8276392,BATLEY JERRY O,"609 55TH PL S, BIRMINGHAM, AL, 35212-3636",Commercial (Class 2),Unknown - Visual Review Required,Unknown - Visual Review Required,JEFFERSON_TAX_LIEN,2026-04-28T22:00:06.803Z,,,,,,"https://www.google.com/maps/search/?api=1&query=33.487277,-86.8276392","https://earth.google.com/web/search/33.487277,-86.8276392",48400
29 00 11 2 022 018.000,"JAR HOLDING COMPANY, LLC",62 19TH AVE S,Birmingham,AL,35205,33.4872703,-86.8273681,"JAR HOLDING COMPANY, LLC","3434 MISTY HOLLOW DR, BESEMER, AL, 35022",Commercial (Class 2),Unknown - Visual Review Required,Unknown - Visual Review Required,JEFFERSON_TAX_LIEN,2026-04-28T22:00:34.167Z,,,,,,"https://www.google.com/maps/search/?api=1&query=33.4872703,-86.8273681","https://earth.google.com/web/search/33.4872703,-86.8273681",4400
29 00 11 2 022 019.000,"JAR HOLDING COMPANY, LLC",1840 1ST ST S,Birmingham,AL,35205,33.4878633,-86.8266211,"JAR HOLDING COMPANY, LLC","3434 MISTY HOLLOW DR, BESSEMER, AL, 35022",Commercial (Class 2),Unknown - Visual Review Required,Unknown - Visual Review Required,JEFFERSON_TAX_LIEN,2026-04-28T22:00:34.170Z,,,,,,"https://www.google.com/maps/search/?api=1&query=33.4878633,-86.8266211","https://earth.google.com/web/search/33.4878633,-86.8266211",22600
29 00 11 2 022 020.000,"JAR HOLDING COMPANY, LLC",1838 1ST ST S,Birmingham,AL,35205,33.4878639,-86.8266211,"JAR HOLDING COMPANY, LLC","3434 MISTY HOLLOW DR, BESSEMER, AL, 35022",Commercial (Class 2),Unknown - Visual Review Required,Unknown - Visual Review Required,JEFFERSON_TAX_LIEN,2026-04-28T22:00:34.170Z,,,,,,"https://www.google.com/maps/search/?api=1&query=33.4878639,-86.8266211","https://earth.google.com/web/search/33.4878639,-86.8266211",4200
29 00 11 2 023 002.000,"JAR HOLDING COMPANY, LLC",57 19TH AVE S,Birmingham,AL,35205,33.4871077,-86.8274727,"JAR HOLDING COMPANY, LLC","3434 MISTY HOLLOW DR, BESSEMER, AL, 35022",Commercial (Class 2),Unknown - Visual Review Required,Unknown - Visual Review Required,JEFFERSON_TAX_LIEN,2026-04-28T22:00:34.170Z,,,,,,"https://www.google.com/maps/search/?api=1&query=33.4871077,-86.8274727","https://earth.google.com/web/search/33.4871077,-86.8274727",9600
29 00 11 2 023 005.000,E&J PROPERTIES LLC,1901 CENTER WAY S,Birmingham,AL,35205,33.487084,-86.828608,E&J PROPERTIES LLC,"2825 30TH STREET ENSLEY UNIT 15, BIRMINGHAM, AL, 35208",Commercial (Class 2),Unknown - Visual Review Required,Unknown - Visual Review Required,JEFFERSON_TAX_LIEN,2026-04-28T22:00:20.943Z,,,,,,"https://www.google.com/maps/search/?api=1&query=33.487084,-86.828608","https://earth.google.com/web/search/33.487084,-86.828608",50700
29 00 11 2 026 018.000,SALDANA LINDA MALENY CASTILLO,2031 CENTER WAY S,Birmingham,AL,35205,33.4850998,-86.8293357,SALDANA LINDA MALENY CASTILLO,"1306 KEITH RD, PELHAM, AL, 35124",Commercial (Class 2),Unknown - Visual Review Required,Unknown - Visual Review Required,JEFFERSON_TAX_LIEN,2026-04-28T22:00:56.093Z,,,,,,"https://www.google.com/maps/search/?api=1&query=33.4850998,-86.8293357","https://earth.google.com/web/search/33.4850998,-86.8293357",79600
29 00 11 2 027 005.000,SKYBLUE WHOLESALE PROPERTIES LLC,2007 HOLLINS DR,Birmingham,AL,35205,33.4856269,-86.8278147,SKYBLUE WHOLESALE PROPERTIES LLC,"1329 CASSANDRA LANE, ALLEN, TX, 75002",Commercial (Class 2),Unknown - Visual Review Required,Unknown - Visual Review Required,JEFFERSON_TAX_LIEN,2026-04-28T22:00:59.103Z,,,,,,"https://www.google.com/maps/search/?api=1&query=33.4856269,-86.8278147","https://earth.google.com/web/search/33.4856269,-86.8278147",81900
29 00 11 3 003 002.000,KENNEDY DEV PROPERTIES INC,129 22ND AVE S,Birmingham,AL,35205,33.4832451,-86.8248329,KENNEDY DEV PROPERTIES INC,"P O BOX 110014, BIRMINGHAM, AL, 35211",Commercial (Class 2),Unknown - Visual Review Required,Unknown - Visual Review Required,JEFFERSON_TAX_LIEN,2026-04-28T22:00:37.013Z,,,,,,"https://www.google.com/maps/search/?api=1&query=33.4832451,-86.8248329","https://earth.google.com/web/search/33.4832451,-86.8248329",74700
29 00 11 3 004 004.000,PEREZ BEATRIZ ADRIANA & JIMENEZ RENATO RAMIREZ,2249 1ST PL S,Birmingham,AL,35205,33.4821934,-86.8259645,PEREZ BEATRIZ ADRIANA & JIMENEZ RENATO RAMIREZ,"2249 1ST PLACE SOUTH, BIRMINGHAM, AL, 35223",Commercial (Class 2),Unknown - Visual Review Required,Unknown - Visual Review Required,JEFFERSON_TAX_LIEN,2026-04-28T22:00:50.377Z,,,,,,"https://www.google.com/maps/search/?api=1&query=33.4821934,-86.8259645","https://earth.google.com/web/search/33.4821934,-86.8259645",61000
29 00 11 3 004 012.000,NELSON PAZ PROPERTIES LLC,2240 2ND ST S,Birmingham,AL,35205,33.4819979,-86.8251797,NELSON PAZ PROPERTIES LLC,"2240 2ND STREET SOUTH, BIRMINGHAM, AL, 35205",Commercial (Class 2),Unknown - Visual Review Required,Unknown - Visual Review Required,JEFFERSON_TAX_LIEN,2026-04-28T22:00:47.350Z,,,,,,"https://www.google.com/maps/search/?api=1&query=33.4819979,-86.8251797","https://earth.google.com/web/search/33.4819979,-86.8251797",102500
29 00 11 3 010 003.000,HEARD JOHN & MIA,2253 RED MOUNTAIN TER,Birmingham,AL,35205,33.4781982,-86.8231819,HEARD JOHN & MIA,"726 RALEIGH COURT S-200, HOMEWOOD, AL, 35209",Commercial (Class 2),Unknown - Visual Review Required,Unknown - Visual Review Required,JEFFERSON_TAX_LIEN,2026-04-28T22:00:29.820Z,,,,,,"https://www.google.com/maps/search/?api=1&query=33.4781982,-86.8231819","https://earth.google.com/web/search/33.4781982,-86.8231819",94000
29 00 11 3 012 009.000,HAMPTON MARK W AGT OF HEIRS,2051 HOLLINS DR,Birmingham,AL,35205,33.4837158,-86.8297849,HAMPTON MARK W AGT OF HEIRS,"2051 HOLLINS DR, BIRMINGHAM, AL, 35205-6353",Commercial (Class 2),Unknown - Visual Review Required,Unknown - Visual Review Required,JEFFERSON_TAX_LIEN,2026-04-28T22:00:28.420Z,,,,,,"https://www.google.com/maps/search/?api=1&query=33.4837158,-86.8297849","https://earth.google.com/web/search/33.4837158,-86.8297849",75900
29 00 11 3 012 020.000,EBERT INVESTMENTS LLC,16 GREEN SPRINGS AVE S,Birmingham,AL,35205,33.4828896,-86.8280162,EBERT INVESTMENTS LLC,"PO BOX 550100, BIRMINGHAM, AL, 35255",Commercial (Class 2),Unknown - Visual Review Required,Unknown - Visual Review Required,JEFFERSON_TAX_LIEN,2026-04-28T22:00:21.150Z,,,,,,"https://www.google.com/maps/search/?api=1&query=33.4828896,-86.8280162","https://earth.google.com/web/search/33.4828896,-86.8280162",134000
29 00 11 3 021 011.000,ZAMORA ARTURO EDUARDO SOTO,2321 1ST ST S,Birmingham,AL,35205,33.4793922,-86.8286789,ZAMORA ARTURO EDUARDO SOTO,"1153 BEECH ST, LEEDS, AL, 35094",Commercial (Class 2),Unknown - Visual Review Required,Unknown - Visual Review Required,JEFFERSON_TAX_LIEN,2026-04-28T22:01:11.973Z,,,,,,"https://www.google.com/maps/search/?api=1&query=33.4793922,-86.8286789","https://earth.google.com/web/search/33.4793922,-86.8286789",87100
29 00 11 3 021 017.000,TERRAZAS ALEXANDRO (R/S),2345 1ST ST S,Birmingham,AL,35205,33.4788174,-86.8286783,TERRAZAS ALEXANDRO (R/S),"16 24TH AVE NW, BIRMINGHAM, AL, 35215",Commercial (Class 2),Unknown - Visual Review Required,Unknown - Visual Review Required,JEFFERSON_TAX_LIEN,2026-04-28T22:01:03.310Z,,,,,,"https://www.google.com/maps/search/?api=1&query=33.4788174,-86.8286783","https://earth.google.com/web/search/33.4788174,-86.8286783",27200
29 00 11 3 024 010.000,SANCHEZ KRISTHOFER,2360 CENTER PL S,Birmingham,AL,35205,33.4782726,-86.8305122,SANCHEZ KRISTHOFER,"2352 CENTER PL S, BIRMINGHAM, AL, 35205",Commercial (Class 2),Unknown - Visual Review Required,Unknown - Visual Review Required,JEFFERSON_TAX_LIEN,2026-04-28T22:00:56.297Z,,,,,,"https://www.google.com/maps/search/?api=1&query=33.4782726,-86.8305122","https://earth.google.com/web/search/33.4782726,-86.8305122",47200
29 00 11 4 010 003.000,GREEN LAND REALTY LLC,2105 JOYCE ST,Birmingham,AL,35205,33.4810897,-86.8228312,GREEN LAND REALTY LLC,"5255 LAKE CREST CIRCLE, HOOVER, AL, 35226",Commercial (Class 2),Unknown - Visual Review Required,Unknown - Visual Review Required,JEFFERSON_TAX_LIEN,2026-04-28T22:00:27.050Z,,,,,,"https://www.google.com/maps/search/?api=1&query=33.4810897,-86.8228312","https://earth.google.com/web/search/33.4810897,-86.8228312",4262800
29 00 12 2 004 022.000,ALABAMA PROPERTY BUYER LLC,1606 CULLOM ST S,Birmingham,AL,35205,33.4904167,-86.8081955,ALABAMA PROPERTY BUYER LLC,"P O BOX 2246, TUSCALOOSA, AL, 35403",Commercial (Class 2),Unknown - Visual Review Required,Unknown - Visual Review Required,JEFFERSON_TAX_LIEN,2026-04-28T22:00:03.737Z,,,,,,"https://www.google.com/maps/search/?api=1&query=33.4904167,-86.8081955","https://earth.google.com/web/search/33.4904167,-86.8081955",322900
